track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1prJ9uonpntYsPbymDIK9v,Sleep Mirrored,7Dw0RaAayqoGd0z2oHT4R6,Shape Of Despair,6QbxDIN3CbEMZQeQKNREVX,369440,2010-01-01,7,0.339,0.464,7,-6.712,0,0.0326,0.00136,0.854,0.308,0.1,140.08
2VoPkUdCIuZbnQiWC9CbbZ,Still-Motion,7Dw0RaAayqoGd0z2oHT4R6,Shape Of Despair,6QbxDIN3CbEMZQeQKNREVX,989253,2010-01-01,5,0.0693,0.155,0,-11.935,0,0.0449,0.536,0.947,0.123,0.0366,75.56
12uv1xroKodRtWG0Do4xno,Entwined in Misery,7Dw0RaAayqoGd0z2oHT4R6,Shape Of Despair,6QbxDIN3CbEMZQeQKNREVX,483320,2010-01-01,7,0.236,0.515,0,-5.896,1,0.0375,6.67e-05,0.703,0.251,0.0906,89.913
3zOKRWn8rNk87SPyjdka6d,Curse Life,7Dw0RaAayqoGd0z2oHT4R6,Shape Of Despair,6QbxDIN3CbEMZQeQKNREVX,558213,2010-01-01,7,0.348,0.581,9,-7.94,0,0.0386,0.00145,0.924,0.166,0.0483,95.004
5v99LDfiui8tFfCRCxo43c,Fragile Emptiness,7Dw0RaAayqoGd0z2oHT4R6,Shape Of Despair,6QbxDIN3CbEMZQeQKNREVX,533866,2010-01-01,5,0.255,0.407,2,-6.667,0,0.0367,0.000641,0.842,0.095,0.0771,75.141
0yTKCwkY14tPjvJw5KilXs,Illusion's Play,7Dw0RaAayqoGd0z2oHT4R6,Shape Of Despair,6QbxDIN3CbEMZQeQKNREVX,756506,2010-01-01,4,0.284,0.329,7,-7.479,0,0.0418,0.000901,0.611,0.0746,0.0431,109.93
2iknnhS7Fjb3uPpy8RqcY1,Below The Sun,2N8XkSGgBeH1VrFHxbarbz,Ahab,5M6sfmmt3XygshhRSqLvRF,705386,2006-09-29,4,0.247,0.648,5,-9.905,0,0.0446,0.0241,0.941,0.18,0.0366,125.972
4ATe8NyeTgMq7qEUbEbDnI,The Pacific,2N8XkSGgBeH1VrFHxbarbz,Ahab,5M6sfmmt3XygshhRSqLvRF,607480,2006-09-29,2,0.249,0.386,8,-10.139,1,0.0347,0.178,0.928,0.12,0.0391,106.792
5yFGqWk2TduuTlbmQsKcfk,Old Thunder,2N8XkSGgBeH1VrFHxbarbz,Ahab,5M6sfmmt3XygshhRSqLvRF,594946,2006-09-29,8,0.406,0.716,8,-8.451,1,0.0445,0.00343,0.901,0.111,0.0788,114.21
4Adg0brEgpndzec0iojru0,Of The Monstrous Pictures Of Whales - Interludium,2N8XkSGgBeH1VrFHxbarbz,Ahab,5M6sfmmt3XygshhRSqLvRF,112586,2006-09-29,2,0.241,0.212,2,-27.393,1,0.0853,0.712,0.798,0.112,0.0367,124.415
7EstlqZIvAZIKw2FMzYomD,The Sermon,2N8XkSGgBeH1VrFHxbarbz,Ahab,5M6sfmmt3XygshhRSqLvRF,756573,2006-09-29,3,0.267,0.66,0,-9.825,0,0.0753,0.0681,0.925,0.102,0.0541,119.951
5lEBjF3t9AL2Gnas3PyPSB,The Hunt,2N8XkSGgBeH1VrFHxbarbz,Ahab,5M6sfmmt3XygshhRSqLvRF,673160,2006-09-29,5,0.116,0.526,7,-10.629,1,0.0369,0.00177,0.923,0.0875,0.0732,90.026
2NVgGAgQSiEXNpIzIkmlkE,Ahab's Oath,2N8XkSGgBeH1VrFHxbarbz,Ahab,5M6sfmmt3XygshhRSqLvRF,611160,2006-09-29,2,0.317,0.369,10,-10.993,0,0.035,6.55e-05,0.705,0.133,0.0352,100.022
2k46Su1YWhoWU9kFNpPvZS,Yet Another Raft Of The Medusa - Pollard's Weakness,2N8XkSGgBeH1VrFHxbarbz,Ahab,6fTEraTKrslMDBKcZpxT8z,760146,2009-04-27,2,0.216,0.438,10,-11.593,0,0.0398,0.00136,0.889,0.0939,0.0386,119.994
6ov2eEPCDB0CaKkXa9mfaT,The Divinity of Oceans,2N8XkSGgBeH1VrFHxbarbz,Ahab,6fTEraTKrslMDBKcZpxT8z,662720,2009-04-27,2,0.453,0.391,0,-11.535,0,0.0315,0.000638,0.807,0.0706,0.0667,120.185
5P5tObeVMQ906foUSJ6VuQ,O Father Sea,2N8XkSGgBeH1VrFHxbarbz,Ahab,6fTEraTKrslMDBKcZpxT8z,426600,2009-04-27,2,0.278,0.594,0,-9.138,1,0.0341,4.95e-05,0.755,0.102,0.156,110.169
6x7U3Hx05TuMx3ZjZXfdg4,Redemption Lost,2N8XkSGgBeH1VrFHxbarbz,Ahab,6fTEraTKrslMDBKcZpxT8z,624640,2009-04-27,2,0.299,0.535,8,-10.431,0,0.0324,0.000167,0.857,0.103,0.062,160.121
70FepLA3XYvGzX69guy0VY,Tombstone Carousal,2N8XkSGgBeH1VrFHxbarbz,Ahab,6fTEraTKrslMDBKcZpxT8z,446746,2009-04-27,1,0.402,0.336,8,-13.113,1,0.0313,0.0271,0.813,0.151,0.0439,80.138
2yPoE8duu3FedrdkkQY9p5,Gnawing Bones - Coffin's Lot,2N8XkSGgBeH1VrFHxbarbz,Ahab,6fTEraTKrslMDBKcZpxT8z,648013,2009-04-27,2,0.186,0.338,8,-12.068,1,0.0393,0.00619,0.751,0.123,0.0355,119.983
14elkPKSh7KL4zfmD9oc1f,Nickerson's Theme,2N8XkSGgBeH1VrFHxbarbz,Ahab,6fTEraTKrslMDBKcZpxT8z,485573,2009-04-27,1,0.444,0.33,8,-13.239,1,0.0328,0.00852,0.853,0.121,0.0366,119.952
6Cf2i3EYgQcglOmPcR3BDo,From Below,1p6gj1f3YSH5Or6EVLA4nE,The Fall Of Every Season,642RnNXUp67UpwlYAVjCDz,715093,2008-01-17,12,0.291,0.35,4,-11.304,0,0.0317,0.000481,0.348,0.109,0.0773,179.942
1OspFExHunatSzfgzBIbRx,Sisyphean,1p6gj1f3YSH5Or6EVLA4nE,The Fall Of Every Season,642RnNXUp67UpwlYAVjCDz,269493,2008-01-17,14,0.418,0.0704,4,-16.468,0,0.0339,0.883,0.022,0.102,0.149,199.833
0in6PuXvRLAsQTECARpw8g,The Triumphant Beast,1p6gj1f3YSH5Or6EVLA4nE,The Fall Of Every Season,642RnNXUp67UpwlYAVjCDz,757146,2008-01-17,7,0.218,0.397,7,-9.716,0,0.0358,4.28e-05,0.875,0.0757,0.0817,115.004
3a0wbxTt7GSukipOpBAbx7,Escape Of The Dove,1p6gj1f3YSH5Or6EVLA4nE,The Fall Of Every Season,642RnNXUp67UpwlYAVjCDz,221960,2008-01-17,11,0.532,0.147,9,-17.44,0,0.0296,0.683,0.351,0.111,0.237,99.87
69lzoKYqSNEBZ90qcKIY4m,Her Withering Petals,1p6gj1f3YSH5Or6EVLA4nE,The Fall Of Every Season,642RnNXUp67UpwlYAVjCDz,912640,2008-01-17,8,0.338,0.284,2,-10.702,0,0.0361,0.000382,0.0975,0.0923,0.0635,139.819
6chZnGr363INewzD2aewv5,Old Heart Fails,1WSqwbnQgsxRpUONZbWwcI,Vanha,0iqLLx0YLDg8cWhhUrMev4,368771,2016-12-19,2,0.319,0.372,11,-9.675,1,0.0365,0.00437,0.886,0.38,0.0642,89.863
0uRqiRHkmKqP6Wqc4BugbF,Into the Cold Light,1WSqwbnQgsxRpUONZbWwcI,Vanha,0iqLLx0YLDg8cWhhUrMev4,394587,2016-12-19,2,0.309,0.397,4,-8.817,0,0.0364,0.000742,0.933,0.114,0.0416,99.895
3aElmhLhPS4ZP7bcmB7e2p,The Curse,1WSqwbnQgsxRpUONZbWwcI,Vanha,0iqLLx0YLDg8cWhhUrMev4,372280,2016-12-19,3,0.258,0.192,11,-12.139,0,0.0344,0.243,0.0257,0.0957,0.0395,94.799
5sMPF7MWxtrtRwKjTu8Wcr,Reaching the End,1WSqwbnQgsxRpUONZbWwcI,Vanha,0iqLLx0YLDg8cWhhUrMev4,315046,2016-12-19,1,0.453,0.469,11,-8.964,0,0.0358,0.000416,0.197,0.115,0.21,99.786
2hEnbYgKRX82FxTQsGuYDd,Dark Heart,1WSqwbnQgsxRpUONZbWwcI,Vanha,0iqLLx0YLDg8cWhhUrMev4,389612,2016-12-19,4,0.358,0.337,4,-9.982,0,0.031,0.00026,0.892,0.114,0.0377,99.935
4EdIC3UxsLEnLOD9vDbEHS,Desolation,1WSqwbnQgsxRpUONZbWwcI,Vanha,0iqLLx0YLDg8cWhhUrMev4,481039,2016-12-19,1,0.0708,0.465,11,-9.372,1,0.0407,0.00234,0.856,0.339,0.0599,179.444
6nqnpRNNhlxIu9xQUWIAzm,The Curse (Instrumental),1WSqwbnQgsxRpUONZbWwcI,Vanha,0iqLLx0YLDg8cWhhUrMev4,377202,2016-12-19,1,0.297,0.0636,11,-18.631,0,0.0442,0.668,0.943,0.0924,0.0382,94.778
1Oz4hGyta21NSuZctEdLIS,Allconsuming,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,3OCthXguNIkiDfKbGk7BtJ,494560,2008,1,0.436,0.765,0,-5.757,1,0.0336,0.102,0.501,0.268,0.0398,95.012
3lqqzkQrSteLARluFe7liK,Deity Of Retribution,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,3OCthXguNIkiDfKbGk7BtJ,321920,2008,0,0.495,0.959,11,-5.94,1,0.043,0.0356,0.522,0.0951,0.307,75.0
50gn8dyZUh4jgPiWKF6ZqK,This Hate,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,3OCthXguNIkiDfKbGk7BtJ,429466,2008,1,0.395,0.419,9,-6.107,0,0.0376,0.00739,0.00172,0.093,0.0651,120.236
5wI39Oo7VBNMzQpdx71Sm8,Of Haunting,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,3OCthXguNIkiDfKbGk7BtJ,527493,2008,0,0.454,0.824,9,-5.895,1,0.0351,0.0282,0.609,0.0924,0.0388,130.158
3GNBwg57aHaaRnF7y8Kg53,Kill The Emptiness,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,3OCthXguNIkiDfKbGk7BtJ,301120,2008,0,0.508,0.763,2,-5.313,1,0.0329,0.00775,0.158,0.106,0.0775,129.917
75ujJ8UXZYFpjv6iKoixvk,Unrepentant,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,3OCthXguNIkiDfKbGk7BtJ,421906,2008,0,0.354,0.869,4,-5.701,0,0.0429,0.0637,0.447,0.062,0.164,90.097
1EH0oXWiaYbgpDcZCem23X,Self-Abuse,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,3OCthXguNIkiDfKbGk7BtJ,528240,2008,0,0.231,0.436,11,-7.771,1,0.0419,0.114,0.0684,0.0983,0.0385,120.002
6A3fAF4obYRhfHuFBWRlMc,This Same Grey Light,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,6GZshmH2Dc7NE89FqKAINB,462826,2010-01-01,7,0.325,0.468,4,-7.821,0,0.0338,9.65e-05,0.632,0.645,0.112,74.944
1OMaPihTPW3JRuuSXcLaH2,Days Grow Darker,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,6GZshmH2Dc7NE89FqKAINB,428240,2010-01-01,3,0.305,0.567,4,-6.999,1,0.0406,0.000416,0.664,0.111,0.0697,140.142
1juWApoZ5nsGIfJXIOCCde,No Dawn,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,6GZshmH2Dc7NE89FqKAINB,446760,2010-01-01,2,0.221,0.421,4,-9.008,1,0.0396,0.0204,0.17,0.122,0.0374,130.048
06WiVapoIyAMxiwQyiGMy7,The Return To Nothing,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,6GZshmH2Dc7NE89FqKAINB,397240,2010-01-01,1,0.453,0.497,6,-8.263,1,0.0313,0.00938,0.451,0.152,0.0617,139.902
6bNsOwM7jPfiy5ihYpUqpv,It Can_t Get Worse,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,6GZshmH2Dc7NE89FqKAINB,459546,2010-01-01,2,0.223,0.645,4,-6.728,1,0.0492,0.000284,0.858,0.593,0.151,134.596
6O8IYhwNiziatRhIyfRig1,Silent,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,6GZshmH2Dc7NE89FqKAINB,412573,2010-01-01,1,0.123,0.527,4,-8.0,1,0.0501,0.00674,0.777,0.126,0.0658,79.987
6ZFtRtIeR4tNiT0zFqrm79,Just One,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,6GZshmH2Dc7NE89FqKAINB,374653,2010-01-01,1,0.207,0.551,0,-7.183,1,0.0392,7.34e-05,0.818,0.304,0.0788,120.154
4kuUAhqLqOQUzPxOytTWep,Return,0QJQgWOnVJ9Sg2eQhohjXB,My Shameful,6GZshmH2Dc7NE89FqKAINB,91826,2010-01-01,1,0.317,0.198,2,-20.274,1,0.0315,0.907,0.777,0.118,0.289,151.579
76LEx5OJ2SX2HKFILwmmZ3,Words Left Unspoken,3Mw9XN8agidNy5MXfvPMpy,Umbra Nihil,760z1B1pJyGxkn5mZRetrS,515693,2005,1,0.201,0.583,4,-8.793,1,0.0422,5.84e-05,0.701,0.341,0.175,180.812
1Cdmu28uzHQ20Z9fBIRSoe,Fear of the Void,3Mw9XN8agidNy5MXfvPMpy,Umbra Nihil,760z1B1pJyGxkn5mZRetrS,459986,2005,1,0.339,0.528,2,-9.912,1,0.0339,0.00261,0.795,0.129,0.196,90.189
4KssM9KqgNd0CO1a8ZFf27,Gnoia,3Mw9XN8agidNy5MXfvPMpy,Umbra Nihil,760z1B1pJyGxkn5mZRetrS,395986,2005,0,0.361,0.386,5,-10.476,0,0.0318,0.00324,0.857,0.312,0.139,120.178
6P5mjchMPbPtg35Ybt6O1j,Nocturnal Occurences,3Mw9XN8agidNy5MXfvPMpy,Umbra Nihil,760z1B1pJyGxkn5mZRetrS,570613,2005,1,0.294,0.383,3,-9.732,1,0.0296,0.0029,0.843,0.134,0.127,90.034
5BHnlej7Q0cBsaksTJ2Ncu,Shields Down,3Mw9XN8agidNy5MXfvPMpy,Umbra Nihil,760z1B1pJyGxkn5mZRetrS,407106,2005,0,0.354,0.424,5,-12.047,1,0.0355,0.00239,0.885,0.226,0.0786,139.965
3XdXvclkiS0Gto9zMKBnOx,The Dreams in the Witch-House,3Mw9XN8agidNy5MXfvPMpy,Umbra Nihil,760z1B1pJyGxkn5mZRetrS,664760,2005,1,0.257,0.669,2,-10.588,1,0.0397,0.00352,0.844,0.663,0.122,99.908
5LBIC2bgdXwdrgMAuqufDw,Fade Out,3Mw9XN8agidNy5MXfvPMpy,Umbra Nihil,760z1B1pJyGxkn5mZRetrS,593813,2005,0,0.246,0.248,9,-11.74,1,0.0297,0.0812,0.816,0.178,0.0389,75.005
5KMpqzU6ALfQlAMpLGnE6E,Cherish My Pain,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,397440,1993,8,0.257,0.642,7,-12.26,1,0.0375,0.0483,0.925,0.303,0.141,91.039
4dlWBdXBX1ctl3yUlYpnSP,The Merciful,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,392973,1993,5,0.129,0.564,7,-13.703,1,0.0499,0.0162,0.882,0.108,0.227,175.145
1pTaX0vpnbSMosY7ORMVgi,In Sweet Bitterness,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,298146,1993,5,0.132,0.638,9,-12.189,0,0.0447,0.0111,0.946,0.549,0.193,85.167
2xQjZAsvjyISg01pdjKiMK,Ophelia,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,136680,1993,10,0.308,0.523,9,-13.859,0,0.0342,0.333,0.258,0.213,0.168,111.309
3NCW04dcKsZ9OJnsAzf61m,Together in Solitude,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,298933,1993,4,0.232,0.587,0,-12.844,1,0.0376,0.0102,0.942,0.128,0.18,135.454
21n72fyqeyc8fLurwDdojY,Mother of All Passions,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,278613,1993,3,0.13,0.675,7,-12.546,1,0.0416,0.0158,0.954,0.115,0.444,85.15
4BYfkb5UY0ELitO37eQxKz,Flowerskin,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,70040,1993,3,0.563,0.129,7,-19.861,0,0.0533,0.841,0.95,0.11,0.215,113.021
5AEWFFPdeSiaS83q7WRD5B,Afterglow,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,327146,1993,3,0.359,0.547,0,-13.308,1,0.0322,0.0306,0.866,0.195,0.256,100.745
3mvGNrq4Aiclo6u308OhMA,For Eternity,2X41TLH4viwYuPm6DuDrIg,Celestial Season,7G3lVMjrKnZafoEVgvHOrn,432586,1993,3,0.308,0.512,0,-12.845,0,0.0315,0.0227,0.683,0.654,0.214,99.251
71BTxAll8FSgiqvljGRiY3,Left Unspoken - New Version,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,4J6IUwgFB7I2shnX8v6lD1,611186,2011-10-12,5,0.309,0.352,8,-12.096,0,0.0355,0.0925,0.44,0.0579,0.116,80.042
3wgfoEOIX9wSHxeZfr7ccP,The Epitome of Gods and Men Alike,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,4J6IUwgFB7I2shnX8v6lD1,507253,2011-10-12,6,0.188,0.407,8,-11.715,1,0.034,0.000197,0.746,0.244,0.246,143.971
6x8qTiHOrv2NYRhUbwCRmL,A Slow March to the Burial,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,4J6IUwgFB7I2shnX8v6lD1,387880,2011-10-12,4,0.215,0.34,1,-11.743,0,0.0363,0.56,0.867,0.285,0.059,80.472
05oCPowPggIIak5wZuyuhd,Descent of the Flames,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,4J6IUwgFB7I2shnX8v6lD1,508346,2011-10-12,4,0.367,0.361,1,-11.904,1,0.0295,0.761,0.747,0.139,0.0393,105.312
4ds4uV4IT9LY23eo7HkuLz,Elemental,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,4J6IUwgFB7I2shnX8v6lD1,555066,2011-10-12,7,0.176,0.404,6,-9.705,1,0.0328,0.69,0.887,0.11,0.0982,82.141
34izlC0hDboOKsM3gXuykK,The Catechism of Depression,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,2oBU0EwjUPfClYR3Fph6wW,1159333,2011-11-01,14,0.126,0.263,5,-8.638,0,0.0348,0.000397,0.832,0.107,0.108,93.689
2PliUsmKh6aPSBZEwaQZ4c,The Waterless Streams,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,2oBU0EwjUPfClYR3Fph6wW,738760,2011-11-01,7,0.109,0.315,1,-9.6,0,0.0335,0.00136,0.782,0.0858,0.0384,88.789
6g0QZ9mx2tSEp2mQYSu069,The Bitter Veils of Solemnity,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,2oBU0EwjUPfClYR3Fph6wW,722280,2011-11-01,6,0.439,0.352,4,-11.787,0,0.0303,0.604,0.847,0.0769,0.0827,119.99
6hjugfyEDFkIR8H4mcHSRQ,The Book of Kings,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,2oBU0EwjUPfClYR3Fph6wW,1990293,2011-11-01,6,0.188,0.469,1,-7.873,0,0.0364,0.00365,0.864,0.103,0.0625,105.459
5xVmbTdMyy2FuhDk3aMtog,"Mother-Water, the Great Sea Wept",3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,47TQIFekCFF5AQ1t2ze8gW,1101706,2013-02-26,6,0.2,0.328,1,-13.864,0,0.0371,0.00149,0.674,0.116,0.108,74.691
2ph6cSHEBSgiooz9olDsg5,As I Drown in Loveless Rain,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,47TQIFekCFF5AQ1t2ze8gW,681133,2013-02-26,4,0.164,0.3,1,-14.09,0,0.0354,0.00367,0.817,0.0703,0.089,99.721
4mMvEicWbrxcQA8qUxybMf,When the Weeping Dawn Beheld Its Mortal Thirst,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,47TQIFekCFF5AQ1t2ze8gW,603853,2013-02-26,4,0.44,0.153,9,-15.045,0,0.0388,0.677,0.827,0.136,0.0798,80.644
06eoVdsSmd6Dy2mn0DuMPC,The Monad of Creation,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,47TQIFekCFF5AQ1t2ze8gW,1255306,2013-02-26,4,0.209,0.254,6,-13.903,0,0.0318,0.00838,0.783,0.124,0.0746,95.737
33NYWHtt29DZBXMLXiWx6j,Solemn Strikes the Funeral Chime,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,38wNvyZy52onN2WOnNoGR3,232693,2009,6,0.163,0.0634,6,-12.153,0,0.0425,0.332,0.857,0.111,0.0376,111.926
0zgQgfOxaqwB6peCVgOj4N,White Cold Wrath Burnt Frozen Blood,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,38wNvyZy52onN2WOnNoGR3,1022520,2009,5,0.0899,0.37,1,-8.079,0,0.0361,0.00576,0.839,0.351,0.0804,68.326
2QWJEsPB6qFK7UtLmM58ym,Descent of the Flames,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,38wNvyZy52onN2WOnNoGR3,541373,2009,4,0.218,0.279,1,-10.683,1,0.0329,0.214,0.865,0.101,0.0855,101.082
1SpsnhnDH6aR812J1Hq3y8,The June Frost,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,38wNvyZy52onN2WOnNoGR3,264880,2009,7,0.172,0.533,7,-8.838,1,0.0361,0.152,0.397,0.115,0.186,116.203
0fqUAsRsAnjmFhuDOx6f9k,A Slow March to the Burial,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,38wNvyZy52onN2WOnNoGR3,409533,2009,5,0.196,0.304,1,-8.774,0,0.0381,0.217,0.911,0.144,0.135,180.385
0l7wqtGIq1qkXxFYHvCRZD,The Februar Winds,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,38wNvyZy52onN2WOnNoGR3,173866,2009,3,0.162,0.125,8,-19.179,1,0.0424,0.748,0.821,0.112,0.0335,128.52
7sTbX2yaNgPcaCDZ5ZrBFK,Suicide Choir,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,38wNvyZy52onN2WOnNoGR3,778853,2009,4,0.22,0.412,4,-9.363,1,0.0425,0.0399,0.913,0.305,0.0708,120.135
4du9QJmy1mItRrDlW1hlz5,The Wreath,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,38wNvyZy52onN2WOnNoGR3,197280,2009,3,0.247,0.305,5,-11.089,0,0.0336,0.0486,0.542,0.142,0.0736,90.367
56VPwUx5y8YIbORCZnGZBJ,"Skyward Gaze, Earthward Touch",3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,5QDsHPKQc6878z0FLxe9DV,582400,2013-02-26,4,0.163,0.396,1,-10.893,0,0.0365,0.00383,0.694,0.105,0.168,85.177
2TCt70hNV1msGnRqCW5N8f,Re-Memberance of the Transcending Moon,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,5QDsHPKQc6878z0FLxe9DV,681213,2013-02-26,5,0.266,0.311,1,-11.002,0,0.0306,0.00646,0.743,0.112,0.0501,102.238
0OcxRXSSP2xq8mPajhDzKD,Empirical Choirs,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,5QDsHPKQc6878z0FLxe9DV,446080,2013-02-26,4,0.401,0.349,6,-12.347,0,0.0295,0.468,0.798,0.109,0.0841,93.686
3P7uIUvABvl5IDCD1yamxD,Tears from a Grieving Heart,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,5QDsHPKQc6878z0FLxe9DV,602360,2013-02-26,3,0.135,0.288,4,-11.12,0,0.035,0.0683,0.173,0.119,0.0509,75.773
5zdN1w0LtCu62tpIyrsNQ1,Opal of the Stream Beneath the Hills,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,5QDsHPKQc6878z0FLxe9DV,790880,2013-02-26,4,0.237,0.499,6,-11.669,0,0.037,0.0856,0.721,0.15,0.135,89.466
1H79G3Cv9SNM6nXYSv2nyD,Elemental,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,5QDsHPKQc6878z0FLxe9DV,558066,2013-02-26,3,0.205,0.481,8,-8.934,1,0.0359,0.000978,0.839,0.23,0.203,143.694
3aBhwYvXlJ4wgmcpf4LRix,The Black Rain,3dd6gM8B2vSREqP4HnFJHc,Okera,6uJE24W6jEmEQQ0cGzUn23,564573,2012-05-11,4,0.287,0.748,10,-5.734,1,0.0481,0.0918,0.798,0.327,0.0896,119.797
6VcxfDV9h7zWUWhLNjwAB1,I Hope,3dd6gM8B2vSREqP4HnFJHc,Okera,6uJE24W6jEmEQQ0cGzUn23,330320,2012-05-11,1,0.169,0.903,5,-5.215,0,0.086,0.0019,0.897,0.385,0.0888,125.101
3Q2psKUrWoDItO4GPFMXU0,Futility,3dd6gM8B2vSREqP4HnFJHc,Okera,6uJE24W6jEmEQQ0cGzUn23,456453,2012-05-11,1,0.168,0.759,9,-5.403,1,0.0446,0.00937,0.907,0.05,0.122,114.234
5P9KFYDtNVBJytSOe7oftl,In Solitude,3dd6gM8B2vSREqP4HnFJHc,Okera,6uJE24W6jEmEQQ0cGzUn23,412813,2012-05-11,1,0.381,0.952,2,-4.54,0,0.0736,0.00501,0.836,0.265,0.203,125.053
1XkvD9YkjUzhn4iol0Xnwe,All That's Lost,3dd6gM8B2vSREqP4HnFJHc,Okera,6uJE24W6jEmEQQ0cGzUn23,455960,2012-05-11,1,0.303,0.895,5,-5.608,0,0.0569,0.0016,0.828,0.104,0.33,124.807
0e4mNJkN6Hmmvnx6MJXtL7,Like Jewels in the Sky,3dd6gM8B2vSREqP4HnFJHc,Okera,6uJE24W6jEmEQQ0cGzUn23,558373,2012-05-11,1,0.388,0.827,9,-6.09,0,0.0487,0.00462,0.826,0.12,0.0508,114.993
31937XK9deoDP7lZ18y3r2,A Beautiful Dystopia,3dd6gM8B2vSREqP4HnFJHc,Okera,6uJE24W6jEmEQQ0cGzUn23,605333,2012-05-11,1,0.173,0.879,0,-5.247,0,0.0677,0.00302,0.861,0.346,0.114,119.126
7tiqCxFWy3HAaot59Px8qZ,Boreas,6sdJ9FIM5n86ZRKhO0JhMM,Wijlen Wij,1QJziQYcxNCFijTF6Syh7z,512052,2014-03-25,0,0.121,0.535,0,-9.232,1,0.0366,0.000206,0.91,0.167,0.159,149.01
1sZBcA7urzQANhfrr9rWBW,Die Verwandlung,6sdJ9FIM5n86ZRKhO0JhMM,Wijlen Wij,1QJziQYcxNCFijTF6Syh7z,1043226,2014-03-25,0,0.306,0.481,6,-8.49,1,0.031,9.23e-05,0.899,0.11,0.0951,80.192
2xyDYvPboz94mmM7DpRx2l,Laying Waste to the City of Jerusalem,6sdJ9FIM5n86ZRKhO0JhMM,Wijlen Wij,1QJziQYcxNCFijTF6Syh7z,673671,2014-03-25,0,0.39,0.464,10,-11.268,1,0.032,0.0129,0.793,0.335,0.0659,79.998
0jCwTnBVGebGEJIADOUbAm,A Solemn Ode to Ruin,6sdJ9FIM5n86ZRKhO0JhMM,Wijlen Wij,1QJziQYcxNCFijTF6Syh7z,1064568,2014-03-25,0,0.164,0.538,2,-9.137,1,0.0376,0.000682,0.883,0.289,0.0738,129.638
